"PERSON_ID","PERNAME1","PERNAME2","SEX","DOB_DAY","DOB_MON","DOB_YEAR","ENUMCAP","ENUMPC","CIS_ID"
"DE264EW023001","A","DAVIES","F",21,10,,"23 VICTORIA ROAD","DE264EW","CISDE264EW023001"
"PO61NQ070001","REUREN","KELLY","M",22,10,,"","PO61NQ","CISPO61NQ070001"
"NW374JN032007","JASMIME","WILKIMSOM","F",23,10,,"32 STATION ROAD","NW374JN","CISNW374JN032007"
"EX483QY008003","EMILIA","REID","F",24,10,,"9 WARWICK ROAD","EX483QY","CISEX483QY008003"
"HR559UG003001","JOE","GIBSOM","M",24,10,,"3 STATION ROAD","HR559UG","CISHR559UG003001"
"LS58TA028001","IBRAHIM","MARTIN","M",24,10,,"28 NEW ROAD","LS58TA","CISLS58TA028001"
"HR804ZH002001","SKYE","RUSSELL","F",25,10,,"2 VICTORIA STREET","HR804ZH","CISHR804ZH002001"
"SO598XD012001","DAISY","JOHNSON","F",27,10,,"112 CHURCH LANE","SO598XD","CISSO598XD012001"
"RG150RE003001","ALEX","CAMPBELL","M",28,10,,"3 MAIN ROAD","RG150RE","CISRG150RE003001"
"SW465QQ012003","JIM","EDWARDS","M",28,10,,"12 SOUTH STREET","SW465QQ","CISSW465QQ012003"
"EX662ES002001","OLIVIA","ROGERS","F",2,11,,"2 NEW STREET","EX662ES","CISEX662ES002001"
"HR496RJ036001","HEIDI","PATEL","F",2,11,,"36 QUEENS ROAD","HR496RJ","CISHR496RJ036001"
"EX341WT020003","MAISIE","MARSKALL","F",7,11,,"20 PARK ROAD","EX341WT","CISEX341WT020003"
"EX483QZ032001","ARTHUR","ADAMS","M",7,11,,"32 WARWICK ROAD","EX483QZ","CISEX483QZ032001"
"LS451GQ061002","","KING","F",7,11,,"61 WOODLANDS ROAD","LS451GQ","CISLS451GQ061002"
"LS837BU066003","LEILA","JACKSON","F",7,11,,"66 FOREST ROAD","LS837BU","CISLS837BU066003"
"NW436BR089001","MIKE","MVRPHY","M",7,11,,"89 FOREST ROAD","NW436BR","CISNW436BR089001"
"SO597LQ021001","AARUN","PUWELL","M",8,11,,"211 KINGS ROAD","SO597JQ","CISSO597LQ021001"
"HR478ER007001","LEO","OWEN","M",11,11,,"7 CHAPEL STREET","HR478ER","CISHR478ER007001"
"SO371DG004002","ISABELLA","EVANS","F",12,11,,"4 BROADWAY","SO371DG","CISSO371DG004002"
"DE691FL022004","KAYDEN","RUSSELL","M",13,11,,"22 NORTH STREET","DE691FL","CISDE691FL022004"
"SO527SQ008006","POPPY","WILSON","F",13,11,,"8 MAIN ROAD","SO527SQ","CISSO527SQ008006"
"SW75TT078004","DANIEL","LLOYD","M",13,11,,"78 HIGHFIELD ROAD","SW75TT","CISSW75TT078004"
"LS806XB019002","MIA","CHAPMAN","F",15,11,,"18 ALBERT STREET","LS806XB","CISLS806XB019002"
"NW277BX072001","JEMIMA","HOLMES","F",15,11,,"72 GRANGE ROAD","NW277BX","CISNW277BX072001"
"NW817TL035002","MARTHA","MARTIN","F",15,11,,"35 KINGS ROAD","NW817TL","CISNW817TL035002"
"SO527SQ008005","DANIEC","WICSON","M",17,11,,"8 MAIN ROAD","SO527SQ","CISSO527SQ008005"
"DE422HF047001","ASHTOW","COLLIWS","M",19,11,,"47 MARLBOROUGH ROAD","DE422HF","CISDE422HF047001"
"PO61NP056001","RUBY","MORGAN","F",19,11,,"56 STATION ROAD","PO61NP","CISPO61NP056001"
"SW122AF074001","BEN","WOOD","M",19,11,,"74 VICTORIA ROAD","SW122AF","CISSW122AF074001"
"LS58TZ007001","MIKE","PATEL","M",22,11,,"7 NEW ROAD","LS58TZ","CISLS58TZ007001"
"HR559UG009002","ISABELLA","CUUK","F",23,11,,"9 STATION ROAD","HR559UG","CISHR559UG009002"
"LS652SH005002","IAYIA","FOSTER","F",25,11,,"5 ST. JOHNS ROAD","LS652SH","CISLS652SH005002"
"SO371DG003001","JASON","BROWN","M",25,11,,"3 BROADWAY","SO371DG","CISSO371DG003001"
"NW374JP053001","HARRY","WOOD","M",26,11,,"53 STATION ROAD","NW374JP","CISNW374JP053001"
"SW744QY037002","SUMMER","HOLMES","F",26,11,,"37 FOREST ROAD","SW744QY","CISSW744QY037002"
"EX922RX012002","RYAN","ADAMS","M",27,11,,"12 PARK LANE","EX922RX","CISEX922RX012002"
"NW290ZX050004","AMINA","HARRIS","F",,12,,"50 STANLEY ROAD","NW290ZX","CISNW290ZX050004"
"SW465QQ014003","HENRY","CAMPBELL","M",,12,,"14 SOUTH STREET","SW465QQ","CISSW465QQ014003"
"HR56DE028001","MARY","HILL","F",1,12,,"28 VICTORIA ROAD","HR56DE","CISHR56DE028001"
"LS849ZQ060003","H","STEWART","F",1,12,,"60 GROVE ROAD","LS849ZQ","CISLS849ZQ060003"
"NW472LP021002","GEORGE","RARKER","M",2,12,,"21 MANOR ROAD","NW472LP","CISNW472LP021002"
"NW436BL010002","ALPIE","WILSON","M",4,12,,"10 FOREST ROAD","NW436BL","CISNW436BL010002"
"LS480EL003003","FAYE","BELL","F",5,12,,"3 VICTORIA ROAD","LS480EL","CISLS480EL003003"
"EX86QR004001","AYAN","FISHEA","M",6,12,,"4 KINGS ROAD","EX86QR","CISEX86QR004001"
"PO536XN028002","SOPHIE","JOHNSON","F",6,12,,"28 YORK ROAD","PO536XN","CISPO536XN028002"
"SW946ZF054002","GEORGE","COOPER","M",7,12,,"54 MAIN ROAD","SW946ZF","CISSW946ZF054002"
"LS220HX007001","PAIGE","MARTIN","F",9,12,,"9 QUEEN STREET","LS220HX","CISLS220HX007001"
"RG119RQ007001","SAM","POWELL","M",9,12,,"7 MANOR ROAD","RG119RQ","CISRG119RQ007001"
"SO473WW077004","ADAM","WARD","M",9,12,,"77 MANOR ROAD","SO473WW","CISSO473WW077004"
"SW199QY007002","ROSE","LEWIS","F",9,12,,"9 BROADWAY","SW199QY","CISSW199QY007002"
"M560SD081001","JESS","ANDERSON","F",10,12,,"81 ALBERT ROAD","M560SD","CISM560SD081001"
"SW75TS065001","ALFIE","HARRIS","M",11,12,,"65 HIGHFIELD ROAD","SW75TS","CISSW75TS065001"
"EX780FQ008002","EVE","HUGHES","F",14,12,,"8 CHAPEL STREET","EX780FQ","CISEX780FQ008002"
"NW500AS005002","EVEOYN","PRIOE","F",14,12,,"5 ALEXANDRA ROAD","NW500AS","CISNW500AS005002"
"RG764YS051001","KAIDEN","THOMAS","M",14,12,,"511 ALBERT ROAD","RG764YS","CISRG764YS051001"
"RG334PB019001","ZARA","GREEN","F",16,12,,"19 KINGSWAY","RG334PB","CISRG334PB019001"
"HR481NB014002","JIM","KING","M",17,12,,"","HR481NB","CISHR481NB014002"
"EX683DJ029008","JACOB","CARTER","M",18,12,,"29 FOREST ROAD","EX683DJ","CISEX683DJ029008"
"LS652SH013001","NOAH","HARRIS","M",18,12,,"13 ST. JOHNS ROAD","LS652SH","CISLS652SH013001"
"PO61NQ067003","LAUREN","BAILEY","F",18,12,,"67 STATION ROAD","PO61NG","CISPO61NQ067003"
"SW293NG045004","LVCAS","HVNT","M",19,12,,"","SW293NG","CISSW293NG045004"
"SW813UN010001","GEORGE","RCCHARDS","M",19,12,,"10 CHURCH STREET","SW813UN","CISSW813UN010001"
"EX898TX015001","","BROWN","F",20,12,,"15 YORK ROAD","EX898TX","CISEX898TX015001"
"NW374JP042002","MIA","HVNT","F",21,12,,"42 STATION ROAD","NW374JP","CISNW374JP042002"
"NW886EJ009002","RHYS","CAMPBELL","M",23,12,,"8 VICTORIA STREET","NW886EJ","CISNW886EJ009002"
"HR167XE036001","LACEY","MASON","F",24,12,,"36 WARWICK ROAD","HR167XE","CISHR167XE036001"
"NW472LQ037001","OWEN","GRAHAM","",24,12,,"37 MANOR ROAD","NW472LG","CISNW472LQ037001"
"SO276RJ018001","PHOEBE","COOPER","F",25,12,,"18 SOUTH STREET","SO276RJ","CISSO276RJ018001"
"DE654YL030003","BETH","HAVVIS","F",26,12,,"30 NEW ROAD","DE654YL","CISDE654YL030003"
"HR56DD013005","OLIVIR","HRRRIS","F",26,12,,"13 VICTORIA ROAD","HR56DD","CISHR56DD013005"
"DE934NT012003","ALICE","JAMES","F",28,12,,"12 THE GREEN","DE934NT","CISDE934NT012003"
"SO527SQ020001","JOE","GRIFFITH","M",28,12,,"20 MAIN ROAD","SO527SQ","CISSO527SQ020001"
"SO751EJ057001","CMARLES","JAMES","M",28,12,,"57 WARWICK ROAD","SO751EJ","CISSO751EJ057001"
"NW436BR077002","DARCEY","CHAPMAN","F",29,12,,"77 FOREST ROAD","","CISNW436BR077002"
"DE237GH050003","MATT","ROGERS","M",30,12,,"50 WOODLANDS ROAD","DE237GH","CISDE237GH050003"
"DE654YJ002002","JOSH","LLOYD","M",31,12,,"2 NEW ROAD","DE654YL","CISDE654YJ002002"
"NW347EE008001","ALICE","ALLEN","F",31,12,,"8 MILL LANE","NW347EE","CISNW347EE008001"
"PO493ZR013001","EVAM","DAVIES","M",16,1,1911,"13 KINGSWAY","PO493ZR","CISPO493ZR013001"
"HR481NB002002","JAMIE","REID","M",18,1,1911,"2 MANOR ROAD","HR481NB","CISHR481NB002002"
"EX237PS043001","ZARA","GIBSON","F",24,1,1911,"43 GRANGE ROAD","EX237PS","CISEX237PS043001"
"LS867AR033002","MEGAN","GRAHAM","F",25,1,1911,"33 SPRINGFIELD ROAD","LS867AR","CISLS867AR033002"
"LS74DL013001","ADAM","ELLIS","M",30,1,1911,"13 KINGS ROAD","LS74DJ","CISLS74DL013001"
"PO466DZ100001","ISLA","HARRISON","F",31,1,1911,"100 ALEXANDRA ROAD","PO466DZ","CISPO466DZ100001"
"NW130QQ063001","V","THOMAS","F",6,2,1911,"","NW130QQ","CISNW130QQ063001"
"RG787RD060002","CHLOE","WARD","F",11,2,1911,"60 WOODLANDS ROAD","RG787RD","CISRG787RD060002"
"SO751EL087002","RACHEL","MOORE","F",11,2,1911,"89 WARWICK ROAD","SO751EJ","CISSO751EL087002"
"EX306WU003002","GEORGIA","RICHARDS","F",22,2,1911,"3 GREEN LANE","EX306WU","CISEX306WU003002"
"LS906PA032002","RILEY","CAMPBELL","M",4,3,1911,"32 YORK ROAD","LS906PA","CISLS906PA032002"
"HR662RN020001","AMELIA","MILLEB","F",18,3,1911,"20 MAIN ROAD","HR662RN","CISHR662RN020001"
"PO398RS058001","JOSEPH","BAILEY","M",19,3,1911,"58 HIGHFIELD ROAD","PO398RS","CISPO398RS058001"
"PO774UW013001","EMMA","LLARK","F",22,3,1911,"113 LONDON ROAD","PO774UW","CISPO774UW013001"
"M660XU024001","OSCAR","RICHARDS","M",1,4,1911,"24 SPRINGFIELD ROAD","M660XU","CISM660XU024001"
"LS58TZ008001","AMELIA","WRIGHT","F",10,4,1911,"8 NEW ROAD","LS58TZ","CISLS58TZ008001"
"LS451GP044001","KATIE","HOLMES","F",28,4,1911,"44 WOODLANDS ROAD","LS451GP","CISLS451GP044001"
"EX641AY012002","ZACK","JONES","M",1,5,1911,"12 NORTH STREET","EX641AY","CISEX641AY012002"
"PO536XN036001","OLIVER","LEE","M",1,5,1911,"36 YORK ROAD","PO536XN","CISPO536XN036001"
"NW472LQ026001","DAISY","THOMAS","F",2,5,1911,"26 MANOR ROAD","NW472LQ","CISNW472LQ026001"
"DE146FW054001","RUBY","WEBB","F",9,5,1911,"54 HIGHFIELD ROAD","DE146FW","CISDE146FW054001"
"RG546PZ023001","GEORGIA","FOSTER","F",11,5,1911,"23 NEW ROAD","RG546PZ","CISRG546PZ023001"
"SO751EL073002","EVA","PALMER","F",12,5,1911,"73 WARWICK ROAD","SO751EJ","CISSO751EL073002"
"SW461TY021001","JAY","SHITH","M",14,5,1911,"211 YORK ROAD","SW461TY","CISSW461TY021001"
"RG602JZ015001","EVELYN","SMITH","F",20,5,1911,"15 LONDON ROAD","RG602JZ","CISRG602JZ015001"
"M192EN010001","MOLLY","THOMSON","F",3,6,1911,"10 ALEXANDRA ROAD","M192EN","CISM192EN010001"
"M560SZ023001","MIA","MORGAN","F",8,6,1911,"23 ALBERT ROAD","M560SZ","CISM560SZ023001"
"LS235EJ012001","ABBIE","MURRAY","F",11,6,1911,"12 THE GREEN","LS235EJ","CISLS235EJ012001"
"EX298AE003001","CHARLOTTE","RICHARDS","F",12,6,1911,"3 CHURCH ROAD","EX298AE","CISEX298AE003001"
"SO147PE076002","GRBRIELLR","THOMPSON","F",29,6,1911,"76 CLARENCE ROAD","SO147PE","CISSO147PE076002"
"DE500JF010001","OLIVIA","GRAY","F",1,7,1911,"10 FOREST ROAD","DE500JF","CISDE500JF010001"
"M824PU003002","JIM","LEE","M",3,7,1911,"3 THE GREEN","M824PU","CISM824PU003002"
"EX423JW029001","LIAM","COOK","M",6,7,1911,"29 ALBERT ROAD","EX423JW","CISEX423JW029001"
"DE159QZ055001","OLIVIA","PATEL","F",7,7,1911,"55 CHURCH ROAD","DE159GZ","CISDE159QZ055001"
"RG97YZ008001","ADAM","ROBINS","M",22,7,1911,"8 CHAPEL STREET","RG97YZ","CISRG97YZ008001"
"M192EN013001","MICHAEL","SHAW","M",25,7,1911,"13 ALEXANDRA ROAD","M192EN","CISM192EN013001"
"DE500JF013002","AMELIE","COOK","",30,7,1911,"13 FOREST ROAD","DE500JF","CISDE500JF013002"
"SW122AB015001","LILY","MORRIS","F",15,8,1911,"15 VICTORIA ROAD","SW122AB","CISSW122AB015001"
"PO61NN024001","MEGAN","HUNT","F",16,8,1911,"24 STATION ROAD","PO61NN","CISPO61NN024001"
"RG787RA035001","MATT","CLARKE","M",17,8,1911,"35 WOODLANDS ROAD","RG787RA","CISRG787RA035001"
"RG150RG069002","HIA","PALHER","F",19,8,1911,"69 MAIN ROAD","RG150RQ","CISRG150RG069002"
"NW441RT017002","ALEXANDRA","STEUENS","F",20,8,1911,"17 SOUTH STREET","NW441RT","CISNW441RT017002"
"HR481NB016001","GRACE","BEWWETT","F",30,8,1911,"16 MANOR ROAD","HR481NB","CISHR481NB016001"
"NW168UX014002","RYAN","SMITM","M",10,9,1911,"14 NEW STREET","NW168UX","CISNW168UX014002"
"EX909LT036001","MOLLY","WHITE","F",15,9,1911,"36 STATION ROAD","EX909LT","CISEX909LT036001"
"SW293NG040001","MOHAMMED","WOOD","M",15,9,1911,"40 MARLBOROUGH ROAD","SW293NG","CISSW293NG040001"
"NW375EA012001","OSCAR","DARNES","",21,9,1911,"12 PARK AVENUE","NW375EA","CISNW375EA012001"
"SO760SX012001","MAMZA","AICMAADSON","M",29,9,1911,"12 CHURCH ROAD","SO760SX","CISSO760SX012001"
"NW49TU014001","BETHANY","ROGERS","F",17,10,1911,"114 CHAPEL STREET","NW49TU","CISNW49TU014001"
"HR377QA024001","ZARA","COOK","F",18,10,1911,"24 ALBERT ROAD","HR377QA","CISHR377QA024001"
"NW886EJ013001","ETHAN","POWELL","M",18,10,1911,"13 VICTORIA STREET","NW886EJ","CISNW886EJ013001"
"M284ZB072001","AYAAN","ADAMS","M",19,10,1911,"72 YORK ROAD","M284ZB","CISM284ZB072001"
"SO527ST088001","HENRY","ADAMS","M",19,10,1911,"88 MAIN ROAD","SO527ST","CISSO527ST088001"
"PO827EP047001","KIRN","MOORE","M",20,10,1911,"47 CLARENCE ROAD","PO827EP","CISPO827EP047001"
"SW318HB036001","MUHAMMAD","MATTHEWS","M",23,10,1911,"36 WARWICK ROAD","SW318HB","CISSW318HB036001"
"M682HU018001","EVIE","LEE","F",27,10,1911,"19 MAIN ROAD","M682HU","CISM682HU018001"
"LS867AQ005001","E","AICHAADS","F",31,10,1911,"5 SPRINGFIELD ROAD","LS867AQ","CISLS867AQ005001"
"NW584TJ021001","LIAM","WALKER","M",8,11,1911,"21 CHURCH LANE","NW584TJ","CISNW584TJ021001"
"DE712NT027001","LUCAS","REID","M",9,11,1911,"27 QUEENS ROAD","DE712NT","CISDE712NT027001"
"RG150RE002001","SOPMIA","PATEI","F",19,11,1911,"2 MAIN ROAD","RG150RE","CISRG150RE002001"
"SW75TR037002","FREYA","BARNES","F",20,11,1911,"37 HIGHFIELD ROAD","SW75TR","CISSW75TR037002"
"PO827EQ058002","RUBY","HARVEY","F",5,12,1911,"","PO827EQ","CISPO827EQ058002"
"SO371DG007001","LOLA","FOSTER","F",22,12,1911,"9 BROADWAY","SO371DG","CISSO371DG007001"
"PO466DA121001","RYAN","LLOYD","M",27,12,1911,"121 ALEXANDRA ROAD","PO466DA","CISPO466DA121001"
"NW917FN006002","TYLER","RUBINS","M",29,12,1911,"6 GREEN LANE","NW917FN","CISNW917FN006002"
"SO751EH047001","ARCHIE","MATTHEWS","M",1,1,1912,"47 WARWICK ROAD","SO751EH","CISSO751EH047001"
"SW75TS059002","EMMA","PRICE","F",7,1,1912,"59 HIGHFIELD ROAD","SW75TS","CISSW75TS059002"
"M80NU003001","AYESHA","KELLY","F",9,1,1912,"3 VICTORIA ROAD","M80NU","CISM80NU003001"
"NW277BU035001","SOFIA","CHAPMAN","F",12,1,1912,"35 GRANGE ROAD","NW277BU","CISNW277BU035001"
"PO827EN021001","IMOGEN","GREEN","F",14,1,1912,"21 CLARENCE ROAD","PO827EN","CISPO827EN021001"
"EX121UA020001","MIIIIE","RICHARDSON","F",20,1,1912,"20 WOODLANDS ROAD","EX121UA","CISEX121UA020001"
"PO398RS070002","LEO","JOHNSON","M",21,1,1912,"70 HIGHFIELD ROAD","PO398RS","CISPO398RS070002"
"M625UE051001","COGAN","COOPER","M",24,1,1912,"511 GRANGE ROAD","M625UE","CISM625UE051001"
"DE624BH006001","SOPHIE","COX","F",26,1,1912,"6 QUEEN STREET","DE624BH","CISDE624BH006001"
"SW937XN001001","WILLIAM","CHAPMAN","M",30,1,1912,"1 WOODLANDS ROAD","SW937XN","CISSW937XN001001"
"LS480EN027002","MARYAM","ROBERTS","F",9,2,1912,"28 VICTORIA ROAD","LS480EN","CISLS480EN027002"
"M296ST038001","PHOEBE","SCOTT","F",11,2,1912,"38 CROMWELL ROAD","M296ST","CISM296ST038001"
"SO265RP022001","ERIN","LEWIS","F",16,2,1912,"22 GEORGE STREET","SO265RB","CISSO265RP022001"
"NW290ZX051001","OLIVIA","CAMPBELL","F",21,2,1912,"51 STANLEY ROAD","NW290ZX","CISNW290ZX051001"
"LS433YR013001","REECE","BENNETT","M",22,2,1912,"13 PARK AVENUE","LS433YR","CISLS433YR013001"
"HR167XE034001","MILLIE","DAVIES","F",2,3,1912,"34 WARWICK ROAD","HR167XE","CISHR167XE034001"
"EX86QS031001","MEGAN","PALMER","F",9,3,1912,"31 KINGS ROAD","EX86GS","CISEX86QS031001"
"M432ZA081001","LEWIS","THOMSON","M",13,3,1912,"811 CHURCH ROAD","M432ZA","CISM432ZA081001"
"DE13HL032001","REUBEN","CLARK","M",20,3,1912,"32 ALBERT ROAD","DE13HL","CISDE13HL032001"
"HR559UG012001","MACY","MURRAY","F",22,3,1912,"12 STATION ROAD","HR559UG","CISHR559UG012001"
"RG172XH010001","NATALIA","DVOWN","F",25,3,1912,"10 NORTH STREET","RG172XH","CISRG172XH010001"
"SW540RB008001","RYAN","LEWIS","M",30,3,1912,"8 SPRINGFIELD ROAD","SW540RB","CISSW540RB008001"
"SO527SR024002","HENRY","MOORE","M",1,4,1912,"24 MAIN ROAD","SO527SR","CISSO527SR024002"
"RG97YZ003001","AUSTIN","CRAHAM","M",8,4,1912,"3 CHAPEL STREET","RG97YZ","CISRG97YZ003001"
"DE13HN044001","OLIVIA","WATSON","F",11,4,1912,"44 ALBERT ROAD","DE13HN","CISDE13HN044001"
"SO310HE011002","LILY","JAMES","F",13,4,1912,"111 VICTORIA ROAD","SO310HE","CISSO310HE011002"
"NW661DU010001","TEGAN","RUSSELL","F",21,4,1912,"10 GEORGE STREET","NW661DU","CISNW661DU010001"
"EX975XA045001","LYDIA","ELLIS","F",26,4,1912,"45 MANOR ROAD","EX975XA","CISEX975XA045001"
"LS74DL015001","ISABELLE","GRAMAM","F",,5,1912,"15 KINGS ROAD","LS74DL","CISLS74DL015001"
"LS837BT047001","ANNE","RICHARDS","F",1,5,1912,"47 FOREST ROAD","LS837BT","CISLS837BT047001"
"RG463FR002002","OLIWIA","COOPER","F",6,5,1912,"2 THE CRESCENT","RG463FR","CISRG463FR002002"
"DE125LU017001","LEWIS","COOPER","M",9,5,1912,"17 PARK LANE","DE125LU","CISDE125LU017001"
"SW500HX027001","MRRTHR","MRSON","F",26,5,1912,"27 NEW ROAD","SW500HX","CISSW500HX027001"
"RG52TB019001","PHOEBE","WHITE","F",2,6,1912,"19 PARK ROAD","RG52TB","CISRG52TB019001"
"DE502GJ001001","AISHA","BAKER","F",7,6,1912,"1 HIGH STREET","DE502GJ","CISDE502GJ001001"
"EX975XZ025002","GRACIE","OWEN","F",13,6,1912,"25 MANOR ROAD","EX975XZ","CISEX975XZ025002"
"RG830GA038001","JOSHUA","PRICE","M",16,6,1912,"38 SPRINGFIELD ROAD","RG830GA","CISRG830GA038001"
"NW852NZ001001","ELIZABETH","CLARK","F",23,6,1912,"1 BROADWAY","NW852NZ","CISNW852NZ001001"
"PO819NB009001","SOPHIA","MOORE","F",28,6,1912,"9 STANLEY ROAD","PO819NB","CISPO819NB009001"
"SW75TS062001","LEXIE","WHITE","F",30,6,1912,"62 HIGHFIELD ROAD","SW75TS","CISSW75TS062001"
"HR90PU032001","TOBY","JENKINS","M",18,7,1912,"32 YORK ROAD","HR90PU","CISHR90PU032001"
"HR559UL064001","THONAS","HUGHES","M",19,7,1912,"64 STATION ROAD","HR559UL","CISHR559UL064001"
"PO163JH038001","GEORGE","ANDERSON","M",19,7,1912,"38 WINDSOR ROAD","PO163JH","CISPO163JH038001"
"NW917FN006001","ISLA","ROBINS","F",26,7,1912,"6 GREEN LANE","NW917FN","CISNW917FN006001"
"RG281LU009001","JAYDEN","BAILEY","M",1,8,1912,"9 WEST STREET","RG281LU","CISRG281LU009001"
"M284ZA045001","MOLLY","JOHNSON","F",3,8,1912,"45 YORK ROAD","M284ZA","CISM284ZA045001"
"PO466DZ102001","JEMIMA","MORRIS","F",7,8,1912,"1102 ALEXANDRA ROAD","PO466DZ","CISPO466DZ102001"
"M727BZ016001","ROSLE","WLLSOM","F",8,8,1912,"16 SOUTH STREET","M727BZ","CISM727BZ016001"
"SO527SR042001","JACK","MURRAY","M",8,8,1912,"42 MAIN ROAD","SO527SR","CISSO527SR042001"
"PO398RQ028001","AUBY","POWELL","F",13,8,1912,"28 HIGHFIELD ROAD","PO398RQ","CISPO398RQ028001"
"LS123XJ023001","SEAM","MORGAM","M",22,8,1912,"23 HIGH STREET","LS123XJ","CISLS123XJ023001"
"EX121UB044001","ABIGAIL","RICHARDS","F",25,8,1912,"44 WOODLANDS ROAD","EX121UB","CISEX121UB044001"
"M560SD073001","CHLOE","VUSSELL","F",3,9,1912,"73 ALBERT ROAD","M560SD","CISM560SD073001"
"EX86QR020001","LILY","SHAW","F",10,9,1912,"20 KINGS ROAD","EX86QR","CISEX86QR020001"
"M192EQ044001","BLAKE","WHITE","M",11,9,1912,"44 ALEXANDRA ROAD","M192EQ","CISM192EQ044001"
"LS238QF016001","MAALUS","STEWAAT","M",13,9,1912,"16 MILL LANE","LS238QF","CISLS238QF016001"
"SO433HD058002","AMELIA","BELL","F",13,9,1912,"58 PARK ROAD","SO433HD","CISSO433HD058002"
"EX675RX020001","LILY","HORGAN","F",18,9,1912,"20 GEORGE STREET","EX675RX","CISEX675RX020001"
"M560SD071001","ERLN","LLOYD","F",18,9,1912,"71 ALBERT ROAD","M560SD","CISM560SD071001"
"RG877SY032001","AMY","YOUNG","F",23,9,1912,"32 KINGS ROAD","RG877SY","CISRG877SY032001"
"RG463FR013001","TOBY","COLLINS","M",30,9,1912,"13 THE CRESCENT","RG463FR","CISRG463FR013001"
"M625UE043001","ADAM","MURPHY","M",2,10,1912,"","M625UE","CISM625UE043001"
"EX728SQ006002","DAVID","HARRISOM","M",6,10,1912,"6 MAIN STREET","EX728SQ","CISEX728SQ006002"
"HR250EL027002","DANIEL","CHAPMAN","M",6,10,1912,"27 LONDON ROAD","HR250EL","CISHR250EL027002"
"DE159LU017001","ERIN","WILLIAMS","F",10,10,1912,"17 GEORGE STREET","DE159LU","CISDE159LU017001"
"DE399QE052001","ELLA","LEE","F",21,10,1912,"52 ALEXANDRA ROAD","DE399QE","CISDE399QE052001"
"RG787RA038001","WILLIAM","MOOAE","M",21,10,1912,"38 WOODLANDS ROAD","RG787RA","CISRG787RA038001"
"NW500AU043001","RYAN","COOK","M",29,10,1912,"43 ALEXANDRA ROAD","NW500AU","CISNW500AU043001"
"SW332TJ094001","AEUBEN","THOMAS","M",1,11,1912,"94 ALEXANDRA ROAD","SW332TJ","CISSW332TJ094001"
"DE264EU003002","MOLLY","BARNES","F",4,11,1912,"3 VICTORIA ROAD","DE264EU","CISDE264EU003002"
"HR250EL021001","RYRN","BUTLER","M",6,11,1912,"","HR250EL","CISHR250EL021001"
"RG497ZR034002","NATHANIEL","COX","M",12,11,1912,"34 ALEXANDRA ROAD","RG497ZR","CISRG497ZR034002"
"SW433XU037001","COREY","ROBERTSON","M",17,11,1912,"38 STANLEY ROAD","SW433XU","CISSW433XU037001"
"M432ZY031001","GRACE","OWEN","F",19,11,1912,"31 CHURCH ROAD","M432ZY","CISM432ZY031001"
"M660XU029001","GRACIE","THOMFSON","F",23,11,1912,"27 SPRINGFIELD ROAD","M660XU","CISM660XU029001"
"SO145ND004001","ELLA","THOMPSON","F",24,11,1912,"4 ALEXANDRA ROAD","SO145ND","CISSO145ND004001"
"PO416LE017001","CHARLOTTE","STEVENS","F",26,11,1912,"17 SOUTH STREET","PO416LE","CISPO416LE017001"
"RG764YR039001","ALISHA","BARKER","F",26,11,1912,"39 ALBERT ROAD","RG764YR","CISRG764YR039001"
"SO433HB051001","ABIGAIL","YOUNG","F",26,11,1912,"51 PARK ROAD","SO433HB","CISSO433HB051001"
"PO514XA011002","CHRRLES","MRRTIN","M",29,11,1912,"11 GEORGE STREET","PO514XA","CISPO514XA011002"
"NW436BN037001","ERIN","WILLIAMS","F",3,12,1912,"37 FOREST ROAD","NW436BN","CISNW436BN037001"
"SO170ZN006001","ISLR","THOMRS","F",13,12,1912,"6 THE AVENUE","SO170ZN","CISSO170ZN006001"
"PO827ES101001","KEIRA","MATTHEWS","F",14,12,1912,"101 CLARENCE ROAD","PO827ES","CISPO827ES101001"
"SO751EL088001","LOIS","COLLINS","F",23,12,1912,"88 WARWICK ROAD","SO751EL","CISSO751EL088001"
"SW988AF003002","JEMIMA","HULMES","F",3,1,1913,"3 PARK ROAD","SW988AF","CISSW988AF003002"
"HR619TE006001","JEMIMA","WRIGHT","F",22,1,1913,"6 PARK AVENUE","HR619TE","CISHR619TE006001"
"NW500AU045001","GRACE","WALHER","F",23,1,1913,"","NW500AU","CISNW500AU045001"
"M192EN019002","BROOKE","HUNT","F",24,1,1913,"18 ALEXANDRA ROAD","M192EN","CISM192EN019002"
"EX780FQ014001","RUBY","SMITH","F",25,1,1913,"","EX780FQ","CISEX780FQ014001"
"SW199QY002001","RUBY","JAMES","F",1,2,1913,"2 BROADWAY","SW199QY","CISSW199QY002001"
"SW844YW052002","MIA","CAMFBELL","F",3,2,1913,"52 STATION ROAD","SW844YW","CISSW844YW052002"
"RG150RH091001","TOBY","ANDERSON","M",13,2,1913,"","RG150RH","CISRG150RH091001"
"RG721PP045001","AMELIE","LEWIS","F",30,2,1913,"45 HIGHFIELD ROAD","RG721DP","CISRG721PP045001"
"SW433XS014001","DYLAN","WRIGHT","M",11,3,1913,"14 STANLEY ROAD","SW433XS","CISSW433XS014001"
"DE159LU020002","HOLLIE","MOORE","F",12,3,1913,"20 GEORGE STREET","DE159LU","CISDE159LU020002"
